artist,title,album,date,lyrics,lyrics_count,lyrics_unique_count,unique_ratio,most_common_lyrics,most_common_count_lyrics
Beyoncé,If I Were a Boy,I Am... Sasha Fierce,12/10/2008,if i were a boy even just for a day i'd roll outta bed in the morning and throw on what i wanted then go drink beer with the guys and chase after girls i'd kick it with who i wanted and i'd never get confronted for it cause they'd stick up for me if i were a boy i think i could understand how it feels to love a girl i swear i'd be a better man i'd listen to her cause i know how it hurts when you lose the one you wanted cause he's taken you for granted and everything you had got destroyed if i were a boy i would turn off my phone tell everyone it's broken so they'd think that i was sleepin' alone i'd put myself first and make the rules as i go cause i know that she'd be faithful waitin' for me to come home to come home if i were a boy i think i could understand how it feels to love a girl i swear i'd be a better man i'd listen to her cause i know how it hurts when you lose the one you wanted cause he's taken you for granted and everything you had got destroyed it's a little too late for you to come back say it's just a mistake think i'd forgive you like that if you thought i would wait for you you thought wrong if i were a boy i think i could understand how it feels to love a girl i swear i'd be a better man i'd listen to her cause i know how it hurts when you lose the one you wanted cause he's taken you for granted and everything you had got destroyed but you're just a boy you don't understand yeah you don't understand how it feels to love a girl someday you wish you were a better man you don't listen to her you don't care how it hurts until you lose the one you wanted cause you've taken her for granted and everything you have got destroyed but you're just a boy,357,114,0.319,['you'],[26]
Beyoncé,Pray You Catch Me,Lemonade,23/04/2016,ah ah ah you can taste the dishonesty it's all over your breath as you pass it off so cavalier but even that's a test constantly aware of it all my lonely ear pressed against the walls of your world prayin' to catch you whispering i'm prayin' you catch me listening i'm prayin' to catch you whispering i'm prayin' you catch me i'm prayin' to catch you whispering i'm prayin' you catch me listening i'm prayin' you catch me nothing else ever seems to hurt like the smile on your face when it's only in my memory it don't hit me quite the same maybe it's a cause for concern but i'm not at ease keeping my head to the curb prayin' to catch you whispering i'm prayin' you catch me listening i'm prayin' to catch you whispering i'm prayin' you catch me i'm prayin' you catch me i'm prayin' you catch me i'm prayin' you catch me ohhhh what are you doing my love?,165,71,0.43,['you'],[17]
Beyoncé,All Night,Lemonade,23/04/2016,found the truth beneath your lies and true love never has to hide true love never has to hide i'll trade your broken wings for mine trade your broken wings for mine i've seen your scars and kissed your crime seen your scars and kissed your crime so many people i know they're just tryna touch ya kiss up and rub up and feel up kiss up and rub up and feel up on you give you some time to prove that i can trust you again i'm gonna kiss up and rub up and feel up kiss up and rub up and feel up on you all night long long all night long sweet love all night long sweet love all night long you're all i wanna ain't no other we together i remember sweet love all night long our love was stronger than your pride beyond your darkness i'm your light oh if you get deep you touch my mind if you get deep you touch my mind baptize your tears and dry your eyes baptize your tears and dry your eyes so many people i know they're just tryna touch ya kiss up and rub up and feel up kiss up and rub up and feel up on you give you some time to prove that i can trust you again i'm gonna kiss up and rub up and feel up kiss up and rub up and feel up on you all night long long all night long sweet love all night long sweet love all night long you're all i wanna ain't no other we together i remember sweet love all night long they say true love's the greatest weapon to win the war caused by pain pain but every diamond has imperfections but my love's too pure to watch it chip away to watch it chip away oh nothing real can be threatened true love breathes salvation back into me with every tear came redemption and my torturer became my remedy so many people i know they're just tryna touch ya kiss up and rub up and feel up kiss up and rub up and feel up on you give you some time to prove that i can trust you again i'm gonna kiss up and rub up and feel up kiss up and rub up and feel up on you all night long long all night long sweet love all night long sweet love all night long you're all i wanna ain't no other we together i remember sweet love all night long oh i missed you my love,435,117,0.269,['up'],[36]
Beyoncé,***Flawless,BEYONCÉ,13/12/2013,"i'm out that h-town coming coming down i'm coming down dripping candy on the ground h h-town town i'm coming down coming down dripping candy on the ground i know when you were little girls you dreamt of being in my world don't forget it don't forget it respect that bow down bitches i took some time to live my life but don't think i'm just his little wife don't get it twisted get it twisted this my shit bow down bitches bow down bitches bow-bow down bitches crown bow down bitches bow-bow down bitches crown h-town vicious h h-town vicious i'm so crown crown bow down bitches i'm out that h-town coming coming down i'm coming down dripping candy on the ground h h-town town i'm coming down coming down dripping candy on the ground we teach girls to shrink themselves to make themselves smaller we say to girls: ""you can have ambition but not too much you should aim to be successful but not too successful otherwise you will threaten the man"" because i am female i am expected to aspire to marriage i am expected to make my life choices always keeping in mind that marriage is most important now marriage can be a source of joy and love and mutual support but why do we teach girls to aspire to marriage and we don't teach boys the same? we raise girls to see each other as competitors not for jobs or for accomplishments which i think can be a good thing but for the attention of men we teach girls that they cannot be sexual beings in the way that boys are feminist: a person who believes in the social political and economic equality of the sexes you wake up flawless post up flawless ridin' round in it flawless flossin' on that flawless this diamond flawless my diamond flawless this rock flawless my roc flawless i woke up like this i woke up like this we flawless ladies tell 'em i woke up like this i woke up like this we flawless ladies tell 'em say ""i look so good tonight"" god damn god damn say ""i look so good tonight"" god damn god damn god damn momma taught me good home training my daddy taught me how to love my haters my sister taught me i should speak my mind my man made me feel so god damn fine i'm flawless you wake up flawless post up flawless ridin' round in it flawless flossin' on that flawless this diamond flawless my diamond flawless this rock flawless my roc flawless i woke up like this i woke up like this we flawless ladies tell 'em i woke up like this i woke up like this we flawless ladies tell 'em say ""i look so good tonight"" god damn god damn say ""i look so good tonight"" god damn god damn god damn the judges give champion skeleton groove 4 stars a perfect score the challenger girls' tyme receives 3 stars skeleton groove champions once again congratulations we'll see you next week",515,184,0.357,['flawless'],[21]
Beyoncé,Halo,I Am... Sasha Fierce,20/02/2009,remember those walls i built well baby they're tumbling down and they didn't even put up a fight they didn't even make a sound i found a way to let you in but i never really had a doubt standing in the light of your halo i've got my angel now it's like i've been awakened every rule i had you breakin' it's the risk that i'm takin' i ain't never gonna shut you out everywhere i'm looking now i'm surrounded by your embrace baby i can see your halo you know you're my saving grace you're everything i need and more it's written all over you face baby i can feel your halo pray it won't fade away i can feel your halo halo halo i can see your halo halo halo-o i can feel your halo halo halo-o-o i can see your halo halo halo uhoo hit me like a ray of sun burning through my darkest nights you're the only one that i want think i'm addicted to your light i swore i'd never fall again but this don't even feel like fallin' gravity can't forget to pull me back to the ground again it's like i've been awakened every rule i had you breakin' it's the risk that i'm takin' i ain't never gonna shut you out everywhere i'm looking now i'm surrounded by your embrace baby i can see you halo you know you're my saving grace you're everything i need and more it's written all over you face baby i can feel your halo pray it won't fade away # i can feel your halo halo halo i can see your halo halo halo-o i can feel your halo halo halo-o-o i can see your halo halo halo i can feel your halo uhoo halo halo i can see your halo halo halo-o i can feel your halo halo halo-o-o i can see your halo halo halo uhoo halo uhooo halo uhooo uhooo uhoo-oo-oo-oo-oo-oo uhoo-oo-oo-oo-oo-oo-oo oo oo everywhere i'm looking now i'm surrounded by your embrace baby i can see you halo you know you're my saving grace you're everything i need and more it's written all over you face baby i can feel your halo pray it won't fade away i can feel your halo halo halo i can see your halo halo halo-o i can feel your halo halo halo-o-o i can see your halo halo halo i can feel your halo uhoo halo halo i can see your halo halo halo-o i can feel your halo halo halo-o-o i can see your halo halo halo uhoo,435,115,0.264,['halo'],[59]
Beyoncé,Freedom,Lemonade,23/04/2016,"tryna rain tryna rain on the thunder tell the storm i'm new i'ma walk i'ma march on the regular painting white flags blue lord forgive me i've been running running blind in truth i'ma rain i'ma rain on this bitter love tell the sweet i'm new i'm telling these tears ""go and fall away fall away"" oh may the last one burn into flames freedom freedom i can't move freedom cut me loose freedom freedom where are you? 'cause i need freedom too i break chains all by myself won't let my freedom rot in hell hey i'ma keep running 'cause a winner don't quit on themselves i'ma wade i'ma wave through the waters tell the tide ""don't move"" i'ma riot i'ma riot through your borders call me bulletproof lord forgive me i've been runnin' runnin' blind in truth i'ma wade i'ma wave through your shallow love tell the deep i'm new i'm telling these tears ""go and fall away fall away"" oh may the last one burn into flames freedom freedom i can't move freedom cut me loose freedom freedom where are you? 'cause i need freedom too i break chains all by myself won't let my freedom rot in hell hey i'ma keep running 'cause a winner don't quit on themselves ten hail marys i meditate for practice channel 9 news tell me i'm movin' backwards eight blocks left death is around the corner seven misleadin' statements 'bout my persona six headlights wavin' in my direction five-o askin' me what's in my possession yeah i keep runnin' jump in the aqueducts fire hydrants and hazardous smoke alarms on the back of us but mama don't cry for me ride for me try for me live for me breathe for me sing for me honestly guidin' me i could be more than i gotta be stole from me lied to me nation hypocrisy code on me drive on me wicked my spirit inspired me like yeah open correctional gates in higher desert yeah open our mind as we cast away oppression yeah open the streets and watch our beliefs and when they carve my name inside the concrete i pray it forever reads freedom freedom i can't move freedom cut me loose freedom freedom where are you? 'cause i need freedom too i break chains all by myself won't let my freedom rot in hell hey i'ma keep running 'cause a winner don't quit on themselves what you want from me? is it truth you seek? oh father can you hear me? oh what you want from me? is it truth you seek? oh father can you hear me? hear me out i had my ups and downs but i always find the inner strength to pull myself up i was served lemons but i made lemonade",468,205,0.438,['me'],[21]
Beyoncé,Don’t Hurt Yourself,Lemonade,23/04/2016,oh la la la oh la la la oh la la la don't hurt yourself don't hurt yourself who the fuck do you think i am? you ain't married to no average bitch boy you can watch my fat ass twist boy as i bounce to the next dick boy and keep your money i got my own get a bigger smile on my face being alone bad motherfucker god complex motivate your ass call me malcom x yo operator or innovator fuck you hater you can't recreate her no you'll never recreate her no hell no we just got to let it be let it be let it be let it be baby you just got to let it be let it be let it be let it be when you hurt me you hurt yourself don't hurt yourself when you diss me you diss yourself don't hurt yourself when you hurt me you hurt yourself don't hurt yourself don't hurt yourself don't hurt yourself when you love me you love yourself love god herself i am the dragon breathing fire beautiful mane i'm the lion beautiful man i know you're lying i am not broken i'm not crying i'm not crying you ain't trying hard enough you ain't loving hard enough you don't love me deep enough we not reaching peaks enough blindly in love i fucks with you 'til i realize i'm just too much for you i'm just too much for you you just got to let it be let it be let it be let it be baby hey baby who the fuck do you think i am? i smell that fragrance on your louis knit boy just give my fat ass a big kiss boy tonight i'm fucking up all your shit boy when you hurt me you hurt yourself try not to hurt yourself when you play me you play yourself don't play yourself when you lie to me you lie to yourself you're only lying to yourself when you love me you love yourself love god herself we just got to let it be let it be let it be let it be let it be baby uh this is your final warning you know i give you life if you try this shit again you gon lose your wife,388,134,0.345,['you'],[34]
Beyoncé,Rocket,BEYONCÉ,13/12/2013,let me sit this ass on you show you how i feel let me take this off will you watch me yes mass appeal don't take your eyes don't take your eyes off it watch it babe if you like you can touch me baby do you do you wanna touch me baby grab ahold don't let go let me know that you ready i just wanna show you now slow it down go around you rock hard i rock steady so rock right up to the side of my mountain climb until you reach my peak babe my peak the peak and reach right into the bottom of my fountain i wanna play in your deep end your deep end the deep then dip me under where you can feel my river flowing flow hold me 'til i scream for air to breathe don't wash me over until my well runs dry send all your sins all over me babe over me rock it 'til waterfalls rock it 'til waterfalls rock it 'til waterfalls bathe in these waterfalls i do it like it's my profession i gotta make a confession i'm proud of all this space lemme put it in your face by the way if you need a personal trainer or a therapist i can be a piece of sunshine inner peace entertainer anything else that you may read between the lines you and i create rockets and waterfalls so rock right up to the side of my mountain climb until you reach my peak babe my peak the peak and reach right into the bottom of my fountain i wanna play in your deep end your deep end the deep then dip me under where you can feel my river flowing flow hold me 'til i scream for air to breathe don't wash me over until my well runs dry send all your sins all over me babe over me hard rock steady rock hard rock steady rock hard rock steady rock hard rock steady don't you know that i give you the loving if you need it i give you my word you can believe it your love feels like all four seasons growing inside me life has a reason swimming my love your love lifting higher harder got me screaming to the lord boy kiss me pray we don't overflow baby i know you can feel it pulse keeping the peak of my waterfall rock it baby rock it baby 'til the water falls down damn and i can't help but love the way we make love daddy daddy ooh child ooh now yes lord damn baby driving me cray cray you ain't right for doing that to me daddy even though i've been a bad bad bad bad bad bad bad bad bad bad bad girl tell me what you're gonna do about that punish me please punish me please tell me what you're going to do with all of this ass all up in your face yeah hell yeah ride it so deep ooh my shit's so good it ain't even right i know i'm right hell yeah you the shit that's why you're my equivalent so sexy we're so much more than pointless fixtures instagram pictures cause soon boy gonna rock that ching-ching-ching baby boomers sick little trends tryna fit in home is where the heart is goddamnit i'm comfortable in my skin and you're comfortable in my skin you look so comfortable in my skin rockets and waterfalls,587,212,0.361,['you'],[26]
Beyoncé,Blow,BEYONCÉ,13/12/2013,i love your face you love the taste that sugar babe it melts away i kiss you when you lick your lips i kiss you when you lick your lips you like it wet and so do i you like it wet and so do i i know you never waste a trip i know you never waste a trip i wonder how it feels sometimes must be good to you keep me coming keep me going keep me coming keep me going keep me humming keep me moaning keep me humming keep me moaning don't stop loving 'til the morning don't stop loving 'til the morning don't stop screaming freaking blowing can you lick my skittles that's the sweetest in the middle pink that's the flavor solve the riddle i'll lean back on my wrist something major make sure you clean max that's the only way to get the flavor when you're thirsty and need love i give it up 'til i'm empty babe must be good to you if you're lonely in your bed fill it up to the top must be good to you keep me coming keep me going keep me coming keep me going keep me humming keep me moaning keep me humming keep me moaning don't stop loving 'til the morning don't stop loving 'til the morning don't stop screaming freaking blowing can you lick my skittles that's the sweetest in the middle pink that's the flavor solve the riddle i'll lean back on my wrist something major make sure you clean max that's the only way to get the flavor i'm about to get into this girls this is for all the grown women out there i can't wait 'til i get home so you can turn that cherry out turn that cherry out turn that cherry out i can't wait 'til i get home so you can turn that cherry out turn that cherry out turn that cherry out i want you to turn that cherry out turn that cherry out i want you to turn that cherry out turn that cherry out i want you to turn that cherry out turn that cherry out i want you to turn that cherry out turn that cherry out ooh i've had a naughty thought today baby every time i close my eyes ooh get a glimpse of this candy paint don't slip off when it drip off on top of ya right let me see in here flippin' off and toss the bed i know everything you want i'mma show you how i stroke stroke it bringing work up on top of me i'mma let let you be the boss of me i know everything you want give me that daddy long stroke i can't wait 'til i get home so you can turn that cherry out turn that cherry out turn that cherry out i can't wait 'til i get home so you can turn that cherry out turn that cherry out turn that cherry out i want you to turn that cherry out turn that cherry out i want you to turn that cherry out turn that cherry out i want you to turn that cherry out turn that cherry out i want you to turn that cherry out turn that cherry out je ne sais quoi cheri leo i swear you i alcohol keep me coming keep me going keep me coming keep me going keep me humming keep me moaning keep me humming keep me moaning don't stop loving 'til the morning don't stop loving 'til the morning don't stop screaming freaking blowing can you lick my skittle that's the sweetest in the middle pink is the flavor solve the riddle oh,623,147,0.236,['you'],[34]
Beyoncé,Sandcastles,Lemonade,23/04/2016,we built sandcastles that washed away i made you cry when i walked away oooh and although i promised that i couldn't stay baby there every promise don't work out that way oh babe every promise don't work out that way dishes smashed on my counter from our last encounter pictures snatched out the frame bitch i scratched out your name and your face what is it about you that i can't erase baby? when every promise don't work out that way no no babe when every promise don't work out that way and your heart is broken 'cause i walked away show me your scars and i won't walk away ooh and i know i promised that i couldn't stay baby every promise don't work out that way no no no no no every promise don't work out that way,141,64,0.454,['i'],[11]
Beyoncé,6 Inch,Lemonade,23/04/2016,six inch heels she walked in the club like nobody's business goddamn she murdered everybody and i was her witness she's stacking money money everywhere she goes you know pesos out of mexico de uno commas and them decimals she don't gotta give it up she professional she mixing up that ace with that hennessy she love the way it tastes that's her recipe rushing through her veins like it's ecstasy oh no she already made enough but she'll never leave six inch heels she walked in the club like nobody's business goddamn she murdered everybody and i was her witness she works for the money she work for the money from the start to the finish and she worth every dollar she worth every dollar and she worth every minute she works for the money she works for the money she works for the money she works for the money she stack her money money everywhere she goes she got that mula her yamazaki straight from tokyo oh baby you know she got them commas and them decimals she don't gotta give it up 'cause she professional six inch heels she walked in the club like nobody's business goddamn goddamn baby she murdered everybody and i was her witness she works for the money she work for the money from the start to the finish and she worth every dollar she worth every dollar and she worth every minute stars in her eyes she fights for the power keeping time she grinds day and night she grinds from monday to friday works from friday to sunday aw she gon' slang she too smart to crave material things she pushing herself day and night she grinds from monday to friday works from friday to sunday aw oh stars in her eyes she fights and she sweats those sleepless nights but she don't mind she loves the grind she grinds from monday to friday works from friday to sunday yeah yeah she gon' slang too smart to crave material things stacking her paper stacking her cake up she grinds from monday to friday works from friday to sunday six inch heels she walked in the club like nobody's business goddamn she murdered everybody and i was her witness she works for the money she work for the money from the start to the finish and she worth every dollar she worth every dollar and she worth every minute oh boy i'll make you feel you always come back to me come back come back come back come back come back come back,431,124,0.288,['she'],[53]
Beyoncé,Love Drought,Lemonade,23/04/2016,ten times out of nine i know you're lying but nine times out of ten i know you're trying so i'm trying to be fair and you're trying to be there and to care and you're caught up in your permanent emotions all the loving i've been giving goes unnoticed it's just floating in the air lookie there are you aware you're my lifeline are you tryna kill me? if i wasn't me would you still feel me? like on my worst day? or am i not thirsty enough? i don't care about the lights or the beams spend my life in the dark for the sake of you and me only way to go is up skin thick too tough 'cause you you you you and me could move a mountain you you you you and me could calm a war down you you you you and me could make it rain now you you you you and me could stop this love drought nine times out of ten i'm in my feelings but ten times out of nine i'm only human tell me what did i do wrong? feel like that question has been posed i'm movin' on i'll always be committed i been focused i always paid attention been devoted tell me what did i do wrong? oh already asked that my bad but you my lifeline think you tryna kill me? if i wasn't b would you still feel me? like on my worst day? or am i not thirsty enough? i don't care about the lights or the beams spend my life in the dark for the sake of you and me only way to go is up them old bitches so wack i'm so tough wassup? 'cause you you you you and me could move a mountain you you you you and me could calm a war down you you you you and me could make it rain now and you you you you and me would stop this love drought,337,124,0.368,['you'],[40]
Beyoncé,Listen,B’Day,05/12/2006,listen to the song here in my heart a melody i start but can't complete listen to the sound from deep within it's only beginning to find release oh the time has come for my dreams to be heard they will not be pushed aside and turned into your own all 'cause you won't listen listen i am alone at a crossroads i'm not at home in my own home and i've tried and tried to say what's on my mind you should have known oh now i'm done believing you you don't know what i'm feeling i'm more than what you made of me i followed the voice you gave to me but now i've gotta find my own you should have listened there is someone here inside someone i thought had died so long ago oh i'm screamin' out at my dreams to be heard they will not be pushed aside or worse into your own all 'cause you won't listen listen i am alone at a crossroads i'm not at home in my own home and i've tried and tried to say what's on mind you should have known oh now i'm done believing you you don't know what i'm feeling i'm more than what you made of me i followed the voice you gave to me but now i've gotta find my own i don't know where i belong but i'll be moving on if you don't if you won't listen to the song here in my heart a melody i start but i will complete oh now i'm done believing you you don't know what i'm feeling i'm more than what you made of me i followed the voice you think you gave to me but now i've gotta find my own my own,299,98,0.328,['you'],[20]
Beyoncé,Pretty Hurts,BEYONCÉ,13/12/2013,mama said you're a pretty girl what's in your head it doesn't matter brush your hair fix your teeth what you wear is all that matters just another stage pageant the pain away this time i'm gonna take the crown without falling down down down pretty hurts shine the light on whatever's worse perfection is the disease of a nation pretty hurts pretty hurts pretty hurts shine the light on whatever's worse tryna fix something but you can't fix what you can't see it's the soul that needs the surgery blonder hair flat chest tv says bigger is better south beach sugar free vogue says thinner is better just another stage pageant the pain away this time i'm gonna take the crown without falling down down down pretty hurts shine the light on whatever's worse perfection is the disease of a nation pretty hurts pretty hurts pretty hurts pretty hurts shine the light on whatever's worse tryna fix something but you can't fix what you can't see it's the soul that needs the surgery ain't no doctor or pill that can take the pain away the pain's inside and nobody frees you from your body it's the soul it's the soul that needs surgery it's the soul that needs surgery plastic smiles and denial can only take you so far and you break when the paper signs you in the dark you left a shattered mirror and the shards of a beautiful girl pretty hurts shine the light on whatever's worse perfection is the disease of a nation pretty hurts shine the light on whatever's worse tryna fix something but you can't fix what you can't see it's the soul that needs the surgery when you're alone all by yourself and you're lying in your bed reflection stares right into you are you happy with yourself? it's just a way to masquerade the illusion has been shed are you happy with yourself? are you happy with yourself? yes,328,122,0.372,['the'],[28]
Beyoncé,Drunk in Love (Remix),BEYONCÉ (Platinum Edition),24/11/2014,"i've been drinking i've been drinking i get filthy when that liquor get into me i've been thinking i've been thinking why can't i keep my fingers off it baby? i want you na na why can't i keep my fingers off you baby? i want you na na cigars on ice cigars on ice feeling like an animal with these cameras all in my grill flashing lights flashing lights you got me faded faded faded baby i want you na na can't keep your eyes off my fatty daddy i want you na na drunk in love i want you we woke up in the kitchen saying ""how the hell did this shit happen?"" oh baby drunk in love we be all night last thing i remember is our beautiful bodies grinding off in that club drunk in love we be all night love love we be all night love love we be all night and everything alright no complaints for my body so fluorescent under these lights boy i'm drinking walking in my l'assemblage i'm rubbing on it rub-rubbing if you scared call that reverend boy i'm drinking get my brain right armand de brignac gangster wife new sheets he sweat it out like washed rags he wet it up boy i'm drinking i'm singing on the mic 'til my voice hoarse then i fill the tub up halfway then ride it with my surfboard surfboard surfboard graining on that wood graining graining on that wood i'm swerving on that swerving swerving on that big body benz serving all this swerve surfing all of this good good we woke up in the kitchen saying ""how the hell did this shit happen?"" oh baby drunk in love we be all night last thing i remember is our beautiful bodies grinding off in that club drunk in love we be all night love love we be all night love love hold up that d'ussé is the shit if i do say so myself if i do say so myself if i do say so myself hold up stumble all in the house tryna backup all that mouth that you had all in the car talking 'bout you the baddest bitch thus far talking 'bout you be repping that 3rd wanna see all that shit that i heard know i sling clint eastwood hope you can handle this curve uh foreplay in a foyer fucked up my warhol slid the panties right to the side ain't got the time to take drawers off on sight catch a charge i might beat the box up like mike in '97 i bite i'm ike turner turn up baby know i don't play now eat the cake annie mae said ""eat the cake annie mae "" i'm nauseous for y'all to reach these heights you gon' need g3 4 5 6 flights sleep tight we sex again in the morning your breasteses is my breakfast we going in we be all night love love we be all night love love never tired never tired i been sippin' that's the only thing that's keeping me on fire me on fire didn't mean to spill that liquor all on my attire i've been drinking watermelon i want your body right here daddy i want you right now can't keep your eyes off my fatty daddy i want you we be all night love love we be all night love love",574,226,0.394,['i'],[23]
Beyoncé,XO,BEYONCÉ,13/12/2013,"""flight controllers here looking very carefully at the situation obviously a major malfunction "" your love is bright as ever even in the shadows baby kiss me before they turn the lights out your heart is glowing and i'm crashing into you baby kiss me before they turn the lights out before they turn the lights out baby love me lights out in the darkest night i'll i'll search through the crowd your face is all that i see i'll give you everything baby love me lights out baby love me lights out you can turn my lights out we don't have forever baby daylight's wasting you better kiss me before our time is run out nobody sees what we see they're just hopelessly gazing baby take me before they turn the lights out before time is run out baby love me lights out in the darkest night i'll i'll search through the crowd your face is all that i see i'll give you everything baby love me lights out baby love me lights out you can turn my lights out i love you like xo you love me like xo you kill me boy xo you love me like xo all that i see give me everything baby love me lights out baby love me lights out you can turn my lights out in the darkest night i'll i'll search through the crowd your face is all that i see i'll give you everything baby love me lights out baby love me lights out you can turn my lights out",261,75,0.287,['out'],[20]
Beyoncé,Haunted,BEYONCÉ,13/12/2013,the winner is beyonce knowles: female pop vocalist i would like to thank the judges for picking me my parents who i love i love you houston and i've been drifting off on knowledge cat-calls on cat-walks man these women getting solemn i could sing a song for a solomon or salamander we took a flight at midnight and now my mind can't help but wonder: how come? spoon-fed pluralized eyes to find the beaches in the forest when i'm looking off the edge i preach my gut it can't help but ignore it i'm climbing up the walls cause all the shit i hear is boring all the shit i do is boring all these record labels boring i don't trust these record labels i'm torn all these people on the planet working 9 to 5 just to stay alive the 9 to 5 just to stay alive the 9 to 5 just to stay alive the 9 to 5 just to stay alive the 9 to 5 just to stay alive the 9 to 5 just to stay alive the 9 to 5 just to stay alive all the people on the planet working 9 to 5 just to stay alive how come? what goes up ghost around ghost around around around around what goes up ghost around ghost around around around around what goes up ghost around ghost around around around around around around around around around around around around around around around around around around around around around around around around around soul not for sale probably won't make no money off this oh well reap what you sow perfection is so mmm it's what you do it's what you see i know if i'm haunting you you must be haunting me it's where we go it's where we'll be i know if i'm onto you i'm onto you onto you you must be on to me my haunted lungs ghost in the sheets i know if i'm onto you you must be haunting me my wicked tongue where will it be? i know if i'm onto you i'm on to you onto you i'm onto you onto you you must be on to me you want me? i walk down the hallway you like it? the bedroom's my runway slap me i'm pinned to the doorway kiss bite foreplay my haunted lungs ghost in the sheets i know if i'm haunting you you must be haunting me my wicked tongue where will it be? i know if i'm onto you you must be onto me it's what we see i know if i'm haunting you you must be haunting me it's where we go it's where we'll be i know if i'm onto you i'm onto you onto you i'm onto you onto you you must be onto me you must be onto me you must be onto me you must be onto me on to you i'm on to you on to you i'm on to you on to you i'm on to you on to you i'm on to you me me me,520,146,0.281,['you'],[43]
Beyoncé,Jealous,BEYONCÉ,13/12/2013,i'm in my penthouse half naked i cooked this meal for you naked so where the hell you at just one shot left of this drink in this glass don't make me break it i wish that you were me so you could feel this feeling i never broke one promise and i know when you're not honest now you got me yelling that's because i'm jealous if you keeping your promise i'm keeping my word oh i'm jealous if you keeping your promise i'm keeping my oh i'm jealous sometimes i want to walk in your shoes do the type of things that i never ever do so i take one look in the mirror and i say to myself baby girl you can't survive like this no take it one step further freakum dress out my closet 'yonce fillin' out this skirt i look damn good i ain't lost it and i ain't missed a beat boy you been hanging out tonight i'm staying out 'til tomorrow been dancing on them tables ain't got no cares no sorrow i ran into my said what up to his bestest now we reminiscing how we used to flex in texas don't be jealous if you keeping your promise i'm keeping my word oh i'm jealous if you keeping your promise i'm keeping my oh i'm jealous sometimes i want to walk in your shoes do the type of things that i never ever do i take one look in the mirror and i say to myself baby girl you can't survive like this no and i hate you for your lies and your covers and i hate us for making good love to each other and i love making you jealous but don't judge me and i know i'm being hateful but that ain't nothing that ain't nothing i'm just jealous i'm just human don't judge me if you keeping your promise i'm keeping mine oh i'm jealous if you keeping your promise i'm keeping mine oh i'm jealous,339,133,0.392,['i'],[20]
Beyoncé,Daddy Lessons,Lemonade,23/04/2016,yee-haw oh texas texas oh texas came into this world daddy's little girl and daddy made a soldier out of me daddy made me dance and daddy held my hand and daddy liked his whisky with his tea and we rode motorcycles blackjack classic vinyl tough girl is what i had to be he said take care of your mother watch out for your sister oh and that's when he gave to me with his gun and his head held high he told me not to cry oh my daddy said shoot oh my daddy said shoot with his right hand on his rifle he swore it on the bible my daddy said shoot oh my daddy said shoot he held me in his arms and he taught me to be strong he told me when he's gone here's what you do when trouble comes to town and men like me come around oh my daddy said shoot oh my daddy said shoot daddy made me fight it wasn't always right but he said girl it's your second amendment he always played it cool but daddy was no fool and right before he died he said remember he said take care of your mother watch out for your sister and that's when daddy looked at me with his gun with his head held high he told me not to cry oh my daddy said shoot oh my daddy said shoot with his right hand on his rifle he swore it on the bible my daddy said shoot oh my daddy said shoot 'cause he held me in his arms and he taught me to be strong and he told me when he's gone here's what you do when trouble comes to town and men like me come around oh my daddy said shoot oh my daddy said shoot my daddy warned me about men like you he said baby girl he's playing you he's playing you my daddy warned me about men like you he said baby girl he's playing you he's playing you 'cause when trouble comes in town and men like me come around oh my daddy said shoot oh my daddy said shoot 'cause when trouble comes to town and men like me come around oh my daddy said shoot oh my daddy said shoot good job bey hahaha,392,108,0.276,['daddy'],[25]
Beyoncé,Heaven,BEYONCÉ,13/12/2013,i fought for you the hardest it made me the strongest so tell me your secrets i just can't stand to see you leaving but heaven couldn't wait for you no heaven couldn't wait for you heaven couldn't wait for you no heaven couldn't wait for you so go on go home we laughed at the darkness so scared that we lost it we stood on the ceilings you showed me love was all you needed but heaven couldn't wait for you no heaven couldn't wait for you heaven couldn't wait for you no heaven couldn't wait for you so go on go home but heaven couldn't wait for you no heaven couldn't wait for you heaven couldn't wait for you no heaven couldn't wait for you so go on go home but heaven couldn't wait for you no heaven couldn't wait for you heaven couldn't wait for you no heaven couldn't wait for you so go on go home so go on go home padre nuestro que estas en el cielo santificado sea tu nombre venga tu reino hagase tu voluntad en la tierra como en el cielo amen,190,61,0.321,['you'],[20]
